17.6443 	INFO 	Loaded monitor calibration from ['2024_09_01 09:56']
17.6646 	WARNING 	User requested fullscreen with size [1280  720], but screen is actually [1920, 1080]. Using actual size
18.5163 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001F6A9D51E10>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001F6A9D51DB0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001F6A9E0B2E0>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
18.5167 	EXP 	window1: backgroundImage = ''
18.5167 	EXP 	window1: backgroundFit = 'none'
18.7166 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
18.7167 	EXP 	window1: recordFrameIntervals = False
18.8726 	EXP 	window1: recordFrameIntervals = True
19.0567 	EXP 	Screen (0) actual frame rate measured at 59.85Hz
19.0568 	EXP 	window1: recordFrameIntervals = False
22.2929 	INFO 	keyboard.Keyboard is using iohub backend.
22.2930 	INFO 	keyboard.Keyboard is using iohub backend.
22.2930 	EXP 	Stroop task: status = STARTED
22.4712 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
